,g,k,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,label
4002,0.4,0.03,0.00220077,0.000553,0.000628,0.00062839,-0.00157365,7.787e-05,1.3e-07,-3e-08,0.99937014,0.99936662,0.99936664,0.99936664,1
4003,0.4,0.04,0.00393161,0.00099182,0.00112079,0.00112197,-0.00281375,0.000138,3.5e-07,-1.4e-07,0.99887335,0.99886209,0.9988621,0.9988621,1
4004,0.4,0.05,0.00618319,0.00156771,0.00176036,0.00176307,-0.00443044,0.00021458,6.8e-07,-5e-07,0.99822541,0.99819743,0.99819725,0.99819724,1
4005,0.4,0.06,0.00897802,0.00229033,0.00255197,0.00255713,-0.00644304,0.00030675,9.4e-07,-1.45e-06,0.9974187,0.99735939,0.99735844,0.9973584,1
4006,0.4,0.07,0.01234706,0.00317264,0.00350295,0.00351151,-0.00887842,0.00041316,7.3e-07,-3.61e-06,0.99644304,0.99633005,0.99632693,0.99632675,1
4007,0.4,0.08,0.01633237,0.00423169,0.00462351,0.00463614,-0.01177328,0.00053169,-7.8e-07,-7.99e-06,0.99528485,0.99508537,0.99507702,0.99507638,1
4008,0.4,0.09,0.02099071,0.00548997,0.00592788,0.00594447,-0.01517751,0.00065921,-4.96e-06,-1.614e-05,0.9939259,0.9935928,0.99357309,0.99357121,1
4009,0.4,0.1,0.02639865,0.0069772,0.00743594,0.00745499,-0.01915869,0.00079123,-1.391e-05,-3.034e-05,0.99234142,0.99180766,0.99176504,0.99176015,1
4010,0.4,0.11,0.03265971,0.008733,0.00917581,0.00919349,-0.02380852,0.00092151,-3.073e-05,-5.375e-05,0.99049707,0.98966739,0.98958092,0.98956925,1
4011,0.4,0.12,0.03991456,0.01081083,0.01118767,0.01119676,-0.02925171,0.00104158,-5.965e-05,-9.06e-05,0.98834421,0.98708242,0.98691521,0.98688924,1
4012,0.4,0.13,0.04835563,0.01328385,0.01352973,0.0135183,-0.03565872,0.0011402,-0.00010626,-0.00014629,0.98581231,0.98392168,0.98360984,0.98355513,1
4013,0.4,0.14,0.05824823,0.01625374,0.01628765,0.01623762,-0.04326395,0.00120293,-0.00017752,-0.00022739,0.9827968,0.97998888,0.97942317,0.9793127,1
4014,0.4,0.15,0.0699611,0.01986423,0.01958937,0.01947529,-0.05239165,0.00121181,-0.00028141,-0.00034121,0.97913921,0.97498379,0.97397858,0.97376285,1
4015,0.4,0.16,0.08401036,0.0243216,0.02362915,0.02341771,-0.06349262,0.00114576,-0.00042583,-0.00049456,0.97459446,0.96843808,0.96667861,0.96626816,1
4016,0.4,0.17,0.10112072,0.02992585,0.02870599,0.02835781,-0.07719395,0.00098273,-0.00061568,-0.0006908,0.96877723,0.95960899,0.9565613,0.95579594,1
4017,0.4,0.18,0.12230379,0.03711602,0.03528422,0.03476077,-0.09435997,0.00070574,-0.00084634,-0.00092324,0.96107523,0.94730625,0.94206361,0.94065847,1
4018,0.4,0.19,0.14893563,0.04652943,0.04408278,0.04336431,-0.11614517,0.00031752,-0.00108992,-0.00116156,0.95051722,0.92962551,0.92065182,0.91810498,1
4019,0.4,0.2,0.18276061,0.05905631,0.05618395,0.05530848,-0.14397077,-0.00012828,-0.00126896,-0.00132625,0.93560366,0.90359877,0.88832503,0.88376818,2
4020,0.4,0.21,0.22561617,0.07581465,0.07308835,0.07222404,-0.1792432,-0.00047096,-0.00121417,-0.00124829,0.91419629,0.86494591,0.83922855,0.83121934,2
4021,0.4,0.22,0.27847974,0.09785606,0.09648199,0.09603,-0.22248456,-0.00037275,-0.000623,-0.00063166,0.88380234,0.80858927,0.76627178,0.75260941,2
4022,0.4,0.23,0.3395881,0.12536247,0.12731433,0.12797675,-0.27173054,0.00068186,0.00090639,0.0009082,0.84286967,0.73118509,0.66450517,0.64234164,2
4023,0.4,0.24,0.40286259,0.15660332,0.16425775,0.16691742,-0.32137834,0.00315793,0.00365397,0.00362457,0.79309297,0.6357658,0.53753914,0.50415358,2
4024,0.4,0.25,0.45975246,0.18804037,0.20321605,0.208569,-0.36410435,0.00705714,0.00746372,0.00733934,0.7403436,0.53380026,0.40069613,0.35472545,2
4025,0.4,0.26,0.50441073,0.21632524,0.23948494,0.24771165,-0.39537666,0.01181423,0.01175131,0.01146603,0.69164469,0.4393432,0.27329584,0.21532803,2
4026,0.4,0.27,0.53635037,0.24006434,0.27041669,0.28120152,-0.41538991,0.01671113,0.0159021,0.01540514,0.65112528,0.36088471,0.16736316,0.09935242,2
4027,0.4,0.28,0.55840571,0.25960646,0.29576076,0.30854326,-0.42699312,0.02127406,0.01956846,0.01882747,0.61931485,0.29973753,0.08508953,0.00937608,2
4028,0.4,0.29,0.57389053,0.27595939,0.31647316,0.33066787,-0.43320738,0.0253247,0.02266087,0.02165673,0.59483882,0.25331966,0.02317362,-0.05813168,2
4029,0.4,0.3,0.58533759,0.29009253,0.33372142,0.34882156,-0.43623764,0.02886072,0.02522404,0.02394502,0.57592916,0.21817627,-0.02302128,-0.1082301,2
4030,0.4,0.31,0.59438979,0.30272941,0.34848184,0.36408388,-0.43746399,0.03194889,0.02734482,0.02578275,0.56106934,0.19130253,-0.05759427,-0.14542108,2
4031,0.4,0.32,0.60204093,0.31436018,0.36147212,0.37726679,-0.4376933,0.03466967,0.02910984,0.02725815,0.54912232,0.17042662,-0.0836751,-0.17315518,2
4032,0.4,0.33,0.6088758,0.3253051,0.37319479,0.38894911,-0.43738321,0.03709592,0.03059194,0.02844474,0.53927752,0.15391852,-0.10352578,-0.19393342,2
4033,0.4,0.34,0.61523524,0.33577147,0.38399671,0.3995367,-0.43678945,0.03928724,0.03184846,0.02940017,0.53096543,0.14062674,-0.11875419,-0.20953781,2
4034,0.4,0.35,0.6213172,0.34589377,0.3941176,0.40931405,-0.43605302,0.04129046,0.0329234,0.03016869,0.52378521,0.12973649,-0.13050445,-0.2212391,2
4035,0.4,0.36,0.62723602,0.35575979,0.40372445,0.41848213,-0.43525002,0.04314172,0.03385033,0.03078413,0.51745196,0.12066565,-0.13959845,-0.22995204,2
4036,0.4,0.37,0.63305678,0.36542716,0.41293487,0.42718441,-0.43441984,0.04486875,0.0346549,0.03127244,0.51176062,0.11299285,-0.14663449,-0.2363439,2
4037,0.4,0.38,0.63881538,0.37493385,0.42183258,0.43552444,-0.4335811,0.04649286,0.03535683,0.03165373,0.50656156,0.10640862,-0.15205458,-0.24090873,2
4038,0.4,0.39,0.64453034,0.38430475,0.43047773,0.44357773,-0.43274078,0.04803042,0.03597147,0.03194379,0.50174407,0.10068241,-0.15619015,-0.24401787,2
4039,0.4,0.4,0.65020977,0.39355604,0.43891397,0.45139987,-0.4318995,0.04949411,0.03651085,0.03215514,0.49722525,0.09564009,-0.15929342,-0.24595463,2
4040,0.4,0.41,0.65585566,0.40269795,0.44717311,0.45903208,-0.43105453,0.05089375,0.03698456,0.03229791,0.49294229,0.09114841,-0.16155898,-0.24693826,2
4041,0.4,0.42,0.66146641,0.41173668,0.45527842,0.46650507,-0.43020154,0.052237,0.03740027,0.03238035,0.4888471,0.08710419,-0.16313893,-0.24714067,2
4042,0.4,0.43,0.66703845,0.42067562,0.46324699,0.47384177,-0.42933565,0.05352984,0.03776427,0.03240931,0.4849026,0.08342669,-0.16415363,-0.24669843,2
4043,0.4,0.44,0.67256718,0.42951623,0.47109127,0.48105937,-0.42845202,0.05477698,0.03808171,0.03239056,0.48107994,0.08005212,-0.16469938,-0.24572126,2
4044,0.4,0.45,0.67804762,0.4382587,0.47882036,0.48817065,-0.4275461,0.0559821,0.0383569,0.03232902,0.47735657,0.07692961,-0.16485405,-0.24429829,2
4045,0.4,0.46,0.68347474,0.4469023,0.48644079,0.49518511,-0.42661387,0.05714813,0.03859348,0.03222893,0.4737148,0.0740183,-0.16468119,-0.24250266,2
4046,0.4,0.47,0.68884369,0.45544575,0.49395718,0.5021097,-0.42565184,0.05827738,0.03879456,0.03209399,0.4701407,0.07128516,-0.16423314,-0.24039496,2
4047,0.4,0.48,0.69414996,0.46388741,0.50137277,0.50894945,-0.42465712,0.05937168,0.03896285,0.03192748,0.46662331,0.0687033,-0.16355338,-0.23802577,2
4048,0.4,0.49,0.69938943,0.47222544,0.50868969,0.51570791,-0.42362738,0.06043249,0.0391007,0.03173233,0.46315398,0.06625075,-0.16267822,-0.23543769,2
4049,0.4,0.5,0.70455839,0.48045795,0.51590931,0.5223875,-0.4225608,0.061461,0.03921021,0.03151118,0.45972595,0.06390947,-0.16163826,-0.23266684,2
4050,0.4,0.51,0.70965358,0.48858304,0.52303243,0.52898974,-0.42145607,0.06245815,0.03929325,0.03126642,0.45633392,0.06166456,-0.16045941,-0.22974403,2
4051,0.4,0.52,0.71467217,0.49659889,0.53005941,0.53551554,-0.42031231,0.06342473,0.03935152,0.03100023,0.45297381,0.05950373,-0.15916373,-0.22669572,2
4052,0.4,0.53,0.71961175,0.50450382,0.53699035,0.54196528,-0.41912902,0.0643614,0.03938656,0.03071463,0.44964245,0.05741679,-0.1577701,-0.22354471,2
4053,0.4,0.54,0.72447029,0.51229628,0.54382514,0.548339,-0.41790608,0.0652687,0.03939979,0.03041148,0.4463375,0.05539525,-0.15629474,-0.22031078,2
4054,0.4,0.55,0.72924614,0.51997491,0.55056358,0.55463649,-0.41664364,0.06614712,0.03939253,0.0300925,0.44305721,0.05343208,-0.15475165,-0.21701112,2
4055,0.4,0.56,0.73393801,0.52753853,0.55720539,0.56085734,-0.41534215,0.06699709,0.039366,0.02975929,0.43980033,0.05152141,-0.15315295,-0.21366074,2
4056,0.4,0.57,0.7385449,0.53498616,0.5637503,0.56700104,-0.41400227,0.067819,0.03932137,0.02941336,0.43656604,0.04965836,-0.15150915,-0.21027279,2
4057,0.4,0.58,0.74306615,0.54231701,0.57019805,0.57306704,-0.41262488,0.06861322,0.03925971,0.02905609,0.4333538,0.04783884,-0.14982941,-0.20685879,2
4058,0.4,0.59,0.74750133,0.54953052,0.57654843,0.57905474,-0.41121099,0.06938011,0.03918204,0.0286888,0.43016338,0.04605945,-0.14812171,-0.20342889,2
4059,0.4,0.6,0.75185029,0.55662628,0.5828013,0.58496356,-0.4097618,0.07012004,0.03908933,0.02831271,0.4269947,0.04431738,-0.14639302,-0.19999198,2
4060,0.4,0.61,0.75611307,0.56360412,0.58895663,0.59079299,-0.40827859,0.07083335,0.0389825,0.02792896,0.42384788,0.04261025,-0.14464943,-0.19655593,2
4061,0.4,0.62,0.76028993,0.57046402,0.59501443,0.59654252,-0.40676274,0.0715204,0.03886243,0.02753864,0.42072314,0.04093611,-0.14289628,-0.19312766,2
4062,0.4,0.63,0.76438134,0.57720615,0.60097485,0.60221175,-0.40521571,0.07218156,0.03872996,0.02714274,0.41762079,0.0392933,-0.14113822,-0.18971324,2
4063,0.4,0.64,0.76838788,0.58383085,0.60683812,0.60780036,-0.40363901,0.07281721,0.03858587,0.0267422,0.41454119,0.03768048,-0.13937935,-0.18631805,2
4064,0.4,0.65,0.77231032,0.59033861,0.61260457,0.61330807,-0.40203419,0.07342775,0.03843093,0.02633791,0.41148479,0.0360965,-0.13762323,-0.18294678,2
4065,0.4,0.66,0.77614952,0.59673008,0.61827464,0.61873476,-0.40040282,0.07401357,0.03826586,0.02593068,0.40845201,0.03454042,-0.13587299,-0.17960357,2
4066,0.4,0.67,0.7799065,0.60300602,0.62384885,0.62408033,-0.39874651,0.07457509,0.03809136,0.02552128,0.40544331,0.03301143,-0.13413135,-0.17629203,2
4067,0.4,0.68,0.78358234,0.60916734,0.62932782,0.62934482,-0.39706685,0.07511273,0.03790809,0.02511043,0.40245915,0.03150889,-0.13240069,-0.1730153,2
4068,0.4,0.69,0.78717822,0.61521507,0.63471227,0.63452835,-0.39536542,0.07562694,0.03771667,0.02469878,0.39949999,0.03003223,-0.13068306,-0.16977611,2
4069,0.4,0.7,0.79069539,0.62115032,0.64000297,0.63963112,-0.3936438,0.07611816,0.03751772,0.02428695,0.39656624,0.02858097,-0.12898025,-0.16657682,2
4070,0.4,0.71,0.79413516,0.62697433,0.6452008,0.64465342,-0.39190354,0.07658686,0.0373118,0.02387551,0.39365833,0.02715472,-0.12729379,-0.16341944,2
4071,0.4,0.72,0.79749891,0.6326884,0.6503067,0.64959561,-0.39014617,0.07703349,0.03709946,0.02346498,0.39077663,0.02575311,-0.12562501,-0.16030569,2
4072,0.4,0.73,0.80078803,0.63829392,0.65532167,0.65445815,-0.38837318,0.07745854,0.03688123,0.02305586,0.38792151,0.02437585,-0.12397502,-0.15723702,2
4073,0.4,0.74,0.80400398,0.64379234,0.66024678,0.65924157,-0.38658603,0.07786247,0.0366576,0.0226486,0.38509328,0.02302266,-0.12234478,-0.15421461,2
4074,0.4,0.75,0.80714822,0.64918517,0.66508313,0.66394644,-0.38478613,0.07824579,0.03642903,0.02224359,0.38229224,0.02169329,-0.12073509,-0.15123945,2
4075,0.4,0.76,0.81022224,0.65447399,0.66983189,0.66857343,-0.38297486,0.07860897,0.03619599,0.02184122,0.37951864,0.02038751,-0.1191466,-0.14831231,2
4076,0.4,0.77,0.81322753,0.65966041,0.67449428,0.67312324,-0.38115356,0.07895251,0.03595889,0.02144183,0.3767727,0.01910511,-0.11757985,-0.14543378,2
4077,0.4,0.78,0.81616561,0.66474606,0.67907153,0.67759664,-0.3793235,0.0792769,0.03571815,0.02104574,0.3740546,0.01784586,-0.11603525,-0.14260431,2
4078,0.4,0.79,0.81903798,0.66973265,0.68356492,0.68199445,-0.37748592,0.07958263,0.03547414,0.02065322,0.37136451,0.01660958,-0.11451315,-0.13982416,2
4079,0.4,0.8,0.82184614,0.67462186,0.68797576,0.68631752,-0.37564202,0.0798702,0.03522722,0.02026453,0.36870253,0.01539606,-0.11301378,-0.13709351,2
4080,0.4,0.81,0.82459161,0.67941542,0.69230536,0.69056675,-0.37379292,0.08014008,0.03497774,0.01987991,0.36606875,0.01420509,-0.11153731,-0.13441239,2
4081,0.4,0.82,0.82727586,0.68411506,0.69655507,0.69474308,-0.37193973,0.08039277,0.03472603,0.01949955,0.36346322,0.01303648,-0.11008382,-0.13178073,2
4082,0.4,0.83,0.82990037,0.68872255,0.70072624,0.69884746,-0.37008348,0.08062875,0.03447239,0.01912365,0.36088597,0.01189,-0.10865337,-0.12919838,2
4083,0.4,0.84,0.8324666,0.69323961,0.70482025,0.7028809,-0.36822517,0.0808485,0.0342171,0.01875236,0.35833699,0.01076545,-0.10724592,-0.12666508,2
4084,0.4,0.85,0.83497599,0.69766802,0.70883846,0.70684439,-0.36636576,0.08105248,0.03396045,0.01838582,0.35581625,0.00966261,-0.10586141,-0.12418053,2
4085,0.4,0.86,0.83742996,0.7020095,0.71278225,0.71073899,-0.36450613,0.08124117,0.03370269,0.01802416,0.35332369,0.00858125,-0.10449973,-0.12174433,2
4086,0.4,0.87,0.8398299,0.7062658,0.716653,0.71456574,-0.36264715,0.08141503,0.03344406,0.01766748,0.35085923,0.00752113,-0.10316074,-0.11935604,2
4087,0.4,0.88,0.84217719,0.71043866,0.72045208,0.71832569,-0.36078963,0.08157451,0.03318478,0.01731588,0.34842276,0.00648203,-0.10184426,-0.11701517,2
4088,0.4,0.89,0.84447317,0.71452979,0.72418086,0.72201993,-0.35893434,0.08172004,0.03292508,0.01696942,0.34601414,0.00546369,-0.10055009,-0.11472117,2
4089,0.4,0.9,0.84671916,0.71854088,0.7278407,0.72564953,-0.357082,0.08185208,0.03266515,0.01662817,0.34363324,0.00446587,-0.09927799,-0.11247348,2
4090,0.4,0.91,0.84891647,0.72247364,0.73143296,0.72921559,-0.35523329,0.08197106,0.03240517,0.01629217,0.34127989,0.00348831,-0.09802771,-0.11027146,2
4091,0.4,0.92,0.85106634,0.72632972,0.73495897,0.73271918,-0.35338887,0.08207738,0.03214533,0.01596146,0.3389539,0.00253074,-0.09679899,-0.10811449,2
4092,0.4,0.93,0.85317003,0.73011077,0.73842007,0.73616139,-0.35154934,0.08217147,0.03188578,0.01563607,0.33665508,0.0015929,-0.09559154,-0.1060019,2
4093,0.4,0.94,0.85522873,0.73381841,0.74181756,0.73954331,-0.34971528,0.08225372,0.03162669,0.01531601,0.33438321,0.00067452,-0.09440506,-0.10393299,2
4094,0.4,0.95,0.85724363,0.73745424,0.74515276,0.74286603,-0.34788721,0.08232454,0.03136819,0.01500128,0.33213806,-0.00022468,-0.09323924,-0.10190706,2
4095,0.4,0.96,0.85921589,0.74101984,0.74842694,0.74613062,-0.34606565,0.0823843,0.03111041,0.01469189,0.3299194,-0.00110497,-0.09209378,-0.0999234,2
4096,0.4,0.97,0.86114661,0.74451675,0.75164136,0.74933815,-0.34425106,0.08243339,0.03085349,0.01438781,0.32772698,-0.00196665,-0.09096834,-0.09798128,2
4097,0.4,0.98,0.8630369,0.74794649,0.75479728,0.75248969,-0.34244387,0.08247216,0.03059753,0.01408904,0.32556054,-0.00280999,-0.08986259,-0.09607996,2
4098,0.4,0.99,0.86488783,0.75131057,0.75789591,0.75558628,-0.3406445,0.08250099,0.03034264,0.01379554,0.32341982,-0.00363528,-0.08877621,-0.09421869,2
4099,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
4100,0.41,0.01,0.00027154,6.265e-05,7.186e-05,7.187e-05,-0.00019969,9.26e-06,0.0,-0.0,0.99992811,0.99992805,0.99992805,0.99992805,1
4101,0.41,0.02,0.00108884,0.00025174,0.00028798,0.00028808,-0.00080106,3.698e-05,3e-08,-0.0,0.99971152,0.99971063,0.99971064,0.99971064,1
4102,0.41,0.03,0.00246025,0.00057074,0.00065,0.00065047,-0.00181131,8.3e-05,1.5e-07,-4e-08,0.99934744,0.99934292,0.99934293,0.99934293,1
4103,0.41,0.04,0.00440055,0.00102569,0.00116089,0.00116229,-0.00324323,0.00014697,4e-07,-1.9e-07,0.99883107,0.99881654,0.99881648,0.99881648,1
4104,0.41,0.05,0.00693239,0.00162561,0.00182522,0.00182836,-0.00511658,0.0002282,7.1e-07,-7.1e-07,0.9981552,0.99811894,0.99811846,0.99811845,1
4105,0.41,0.06,0.01008847,0.00238316,0.00264977,0.00265557,-0.00746012,0.00032547,8e-07,-2.09e-06,0.99730973,0.99723233,0.99723041,0.99723031,1
4106,0.41,0.07,0.01391494,0.00331565,0.00364437,0.00365353,-0.01031469,0.00043681,-1e-08,-5.24e-06,0.99628068,0.996132,0.9961261,0.99612568,1
4107,0.41,0.08,0.01847613,0.0044466,0.00482321,0.00483568,-0.01373767,0.00055907,-3e-06,-1.166e-05,0.99504877,0.9947834,0.99476798,0.99476654,1
4108,0.41,0.09,0.02386171,0.00580801,0.00620694,0.0062211,-0.01780938,0.00068754,-1.03e-05,-2.367e-05,0.99358687,0.99313751,0.99310123,0.99309707,1
4109,0.41,0.1,0.03019712,0.00744393,0.00782598,0.00783752,-0.02264259,0.00081538,-2.517e-05,-4.464e-05,0.99185596,0.991123,0.9910439,0.99103306,1
4110,0.41,0.11,0.03765915,0.00941592,0.00972586,0.00972627,-0.02839646,0.00093287,-5.231e-05,-7.929e-05,0.98979831,0.98863313,0.98846989,0.98844383,1
4111,0.41,0.12,0.04649974,0.01181176,0.01197602,0.01195079,-0.03529765,0.0010267,-9.811e-05,-0.0001338,0.98732585,0.98550325,0.98517972,0.9851208,1
4112,0.41,0.13,0.05708254,0.0147594,0.01468465,0.01461135,-0.04367245,0.00107914,-0.00017067,-0.00021582,0.98429995,0.98147155,0.98084881,0.98072164,1
4113,0.41,0.14,0.06994,0.01844991,0.01802443,0.01787112,-0.05399637,0.0010676,-0.00027915,-0.00033359,0.9804956,0.9761089,0.97493425,0.97466918,1
4114,0.41,0.15,0.08586243,0.02317562,0.02227783,0.02200342,-0.06697015,0.0009656,-0.00043141,-0.00049355,0.97553671,0.96869141,0.96650375,0.96596499,1
4115,0.41,0.16,0.10603328,0.02939328,0.02791754,0.02747778,-0.08363266,0.00074768,-0.0006275,-0.00069354,0.96877819,0.95796655,0.95391828,0.95284208,1
4116,0.41,0.17,0.13221526,0.0378245,0.03574705,0.03511487,-0.10550928,0.00040499,-0.00084334,-0.00090653,0.95909452,0.94173009,0.93425138,0.93212614,1
4117,0.41,0.18,0.16692661,0.04959257,0.04712429,0.04634373,-0.13473128,-1.354e-05,-0.00099306,-0.00104349,0.94453071,0.91611929,0.90230306,0.8981437,2
4118,0.41,0.19,0.21329387,0.06631217,0.06421386,0.06352084,-0.17383339,-0.0003082,-0.0008537,-0.00088042,0.92187728,0.87472882,0.849324,0.84129091,2
4119,0.41,0.2,0.27363442,0.08976865,0.08985461,0.08988421,-0.22440151,2.167e-05,3.576e-05,3.632e-05,0.88676807,0.80871926,0.76300804,0.74795571,2
4120,0.41,0.21,0.34550793,0.12043769,0.12589759,0.12784334,-0.28360468,0.00181622,0.0023369,0.00234328,0.83608967,0.71151611,0.63373627,0.60729663,2
4121,0.41,0.22,0.41788627,0.15518548,0.16967934,0.1749739,-0.34127153,0.00572728,0.00640157,0.00635284,0.77349407,0.589901,0.46994503,0.42821661,2
4122,0.41,0.23,0.47669206,0.1880303,0.21349918,0.2229348,-0.38542188,0.01132943,0.01162407,0.01143645,0.71070454,0.46706347,0.30310375,0.24518987,2
4123,0.41,0.24,0.51651013,0.21497635,0.25068861,0.26398343,-0.41231505,0.01736396,0.01685246,0.01645678,0.65834763,0.36451119,0.16325543,0.09150907,2
4124,0.41,0.25,0.54117165,0.23593598,0.27967664,0.29592573,-0.42608834,0.02286935,0.02134731,0.0207038,0.6192193,0.28825473,0.05938597,-0.02261397,2
4125,0.41,0.26,0.55659524,0.25257103,0.30200411,0.32023757,-0.4322096,0.02753796,0.02495465,0.02404425,0.59105775,0.23403812,-0.01392557,-0.10296314,2
4126,0.41,0.27,0.56705347,0.26647454,0.31970291,0.33912629,-0.43442097,0.03142602,0.02779694,0.02661001,0.5706629,0.19556526,-0.06519437,-0.15885756,2
4127,0.41,0.28,0.57498931,0.27872184,0.33434162,0.35436511,-0.4347751,0.03469085,0.03004938,0.02857944,0.55549366,0.16777305,-0.10138064,-0.197965,2
4128,0.41,0.29,0.58168647,0.28996329,0.3469651,0.36716544,-0.434305,0.03748367,0.03186175,0.03010293,0.54382128,0.14719132,-0.12730041,-0.22561136,2
4129,0.41,0.3,0.58780068,0.30058106,0.35824099,0.37831705,-0.43351142,0.0399235,0.03334594,0.03129215,0.53451983,0.13154719,-0.14613054,-0.24531967,2
4130,0.41,0.31,0.59366301,0.3108002,0.36859522,0.38833264,-0.43262984,0.04209815,0.03458204,0.03222691,0.5268574,0.1193559,-0.15995868,-0.2594105,2
4131,0.41,0.32,0.59943786,0.32075482,0.37830315,0.39754921,-0.43176513,0.04407114,0.03562697,0.03296389,0.52035122,0.10963352,-0.17017588,-0.26943338,2
4132,0.41,0.33,0.60520347,0.33052582,0.3875461,0.40619233,-0.43095801,0.04588832,0.03652139,0.03354376,0.51467627,0.10171442,-0.17772828,-0.27644437,2
4133,0.41,0.34,0.61099322,0.34016228,0.39644568,0.41441581,-0.4302181,0.04758298,0.03729475,0.03399611,0.5096089,0.0951381,-0.18327403,-0.28117962,2
4134,0.41,0.35,0.6168171,0.34969387,0.40508483,0.42232641,-0.42954032,0.04917946,0.03796868,0.03434287,0.50499199,0.08957903,-0.18728127,-0.28416392,2
4135,0.41,0.36,0.62267309,0.35913813,0.41352081,0.4299993,-0.42891329,0.05069575,0.03855933,0.03460057,0.50071298,0.08480232,-0.19009006,-0.28577945,2
4136,0.41,0.37,0.62855318,0.36850488,0.42179356,0.43748807,-0.42832347,0.05214521,0.03907891,0.03478194,0.49668987,0.08063531,-0.19195237,-0.28631014,2
4137,0.41,0.38,0.63444673,0.37779895,0.42993105,0.44483123,-0.42775723,0.05353781,0.03953685,0.03489696,0.49286207,0.07694896,-0.19305829,-0.28597093,2
4138,0.41,0.39,0.6403422,0.38702191,0.43795288,0.45205654,-0.42720185,0.05488107,0.0399405,0.03495363,0.48918418,0.07364538,-0.1935536,-0.28492728,2
4139,0.41,0.4,0.64622813,0.3961732,0.44587263,0.45918403,-0.42664592,0.05618062,0.0402957,0.03495842,0.48562189,0.07064934,-0.19355183,-0.28330862,2
4140,0.41,0.41,0.65209363,0.40525089,0.45369962,0.4662281,-0.42607948,0.05744072,0.04060717,0.03491673,0.48214907,0.06790231,-0.19314262,-0.28121763,2
4141,0.41,0.42,0.6579286,0.41425215,0.46144003,0.4731989,-0.42549399,0.05866457,0.04087876,0.03483311,0.47874568,0.06535835,-0.19239764,-0.27873693,2
4142,0.41,0.43,0.66372386,0.42317361,0.46909775,0.4801035,-0.42488226,0.05985455,0.04111367,0.03471147,0.47539633,0.06298108,-0.19137485,-0.27593374,2
4143,0.41,0.44,0.66947115,0.43201165,0.47667501,0.48694659,-0.4242383,0.06101246,0.04131461,0.03455521,0.47208918,0.06074144,-0.19012161,-0.27286342,2
4144,0.41,0.45,0.67516308,0.44076248,0.48417281,0.49373109,-0.42355723,0.06213961,0.0414839,0.03436735,0.46881516,0.05861615,-0.18867699,-0.26957199,2
4145,0.41,0.46,0.68079316,0.44942236,0.49159128,0.50045857,-0.42283512,0.06323696,0.04162358,0.03415058,0.46556736,0.0565864,-0.1870735,-0.2660981,2
4146,0.41,0.47,0.68635565,0.45798762,0.49892989,0.50712961,-0.42206891,0.0643052,0.04173542,0.03390736,0.46234055,0.05463698,-0.1853384,-0.26247445,2
